"AKT1" "AKT2" "AKT3" "ARAF" "BAD" "BCL2A1" "BRAF" "CCNA1" "CCND1" "CD14" "CEBPA" "CEBPE" "CHUK" "CSF1R" "CSF2" "DUSP6" "EIF4EBP1" "FLT3" "GRB2" "HRAS" "IKBKB" "IL3" "ITGAM" "JUP" "KIT" "KRAS" "LEF1" "MAP2K1" "MAP2K2" "MAPK1" "MAPK3" "MPO" "MTOR" "MYC" "NFKB1" "NRAS" "PER2" "PIK3CA" "PIK3CB" "PIK3CD" "PIK3R1" "PIK3R2" "PIK3R3" "PIM1" "PIM2" "PML" "PPARD" "RAF1" "RARA" "RELA" "RPS6KB1" "RPS6KB2" "RUNX1" "RUNX1T1" "SOS1" "SOS2" "SPI1" "STAT3" "STAT5A" "STAT5B" "TCF7" "TCF7L1" "TCF7L2" "ZBTB16"
"Sample26" 9.65225102058096 7.68212043024217 5.07864580046498 10.1147291477531 8.23466929196183 10.4743520389362 7.00542083876078 8.09398819169248 3.14695915136126 9.89680005974517 9.53313410251033 6.14409500398286 9.49283700201319 8.55747314212576 2.18622128431293 11.3642266472364 10.3868866869214 12.3680452399356 10.3159039201695 9.0493367047953 8.49642392544043 0.783685419857446 9.28591075929309 11.721759794656 10.547795737816 11.3556269736607 7.67895779182355 10.0519786557149 9.03493848154811 9.5924569955844 9.28862778105227 9.54123597314432 8.12232995736117 10.8272021083154 9.73765751134495 9.59941541398586 8.1659630718615 9.47941867453095 7.81607501767426 8.56822857331406 10.9741606231951 7.71655820169107 5.33519195568947 10.6740861384085 8.74840464163232 7.39613825840852 8.3565306931282 10.2880119872932 6.72377874851585 8.42668052410996 9.66678629588817 8.07059417002939 8.98447376431452 2.65543356096455 7.84794365009197 8.10324388357003 6.99644720968542 9.72994912097286 11.4010941502289 8.38143142074635 7.18531457762218 6.32046931465314 7.80089975385682 10.3538779070648
"Sample27" 8.89504775560924 8.04631407629029 6.58486721076453 10.7753656287255 8.04430677543023 11.1023157154724 8.41500596916362 5.62936113402869 3.45101699976103 8.1423764878801 8.85752015378359 7.16495184358762 8.89673864764344 7.88796608926618 4.18470693199416 9.78321057115264 9.43109074534775 9.47510338197277 10.1273057003312 8.71823248476523 8.76427110799791 1.59249211612156 10.4929527313098 9.18750602304275 7.99738791421755 10.5840704522785 9.37924093841089 10.2353280412682 9.47908046813421 9.67008339678779 10.0592783250121 11.1245227938838 6.40028301397192 11.7605181415569 10.7874762765851 9.45742068631112 7.77141171675373 9.26597947986962 5.58755134500829 8.86708342912602 10.7693190579149 8.79034493868802 6.47203144855757 11.529068092983 10.087182768364 6.32689205211616 8.66887948189811 10.6987928690077 7.90608221421519 8.79592246101612 9.47220758929023 8.52728757231114 7.43660587559471 4.92795654438458 5.97700066642626 8.16436787923481 8.29869427466353 10.354557816572 10.5684880482086 8.99575165390721 10.339483119901 5.65442424793036 8.14210068158861 8.25941268332644
"Sample28" 8.85945593737013 7.9142169917846 6.76135904909722 9.91363538150851 8.25368975626137 13.4212637382202 9.17850857103929 6.92335755004533 6.26704401631149 8.97968114373275 9.97673206307737 8.6039551713322 7.71198883646453 9.26369781254087 4.23066375329841 11.7095041394733 8.69926182290234 6.28612393052685 10.7009698644693 6.49939473099018 8.1934738795163 5.08374963956216 12.8128606983139 9.63774513797455 8.4329063561748 11.3134552728421 8.63151487979971 11.4313077442394 10.2180017290251 10.3770197967064 10.6236065530696 10.4201511834218 7.20561772349761 10.0583504352365 9.94036644543205 8.97656944241901 8.42061579638056 9.13403081582839 9.64504198095621 9.88984868889326 11.3664900483543 8.61899536120148 7.4129282682369 11.6579370754022 10.2065207812281 6.32158443937498 9.67181044402092 10.5565852545589 8.80569968442076 8.50845398692432 9.69826351082707 8.30436364095782 7.62709930047571 3.44395014539974 4.50846051359824 9.61711944725606 9.72929199815831 10.857089015344 10.7803259612029 9.00666887225655 9.44258656671449 6.25656687266044 8.62578353804694 8.57948736378105
"Sample29" 9.11316793082128 7.58652506550995 5.19698231214119 9.50519565979278 7.83944966255895 9.27343804360797 6.82055305743672 4.80510171317401 5.90923570289174 6.49100831876068 3.76131714051687 6.06306119747485 9.01145673739412 6.42701897137954 1.76313817881007 7.72692998325355 11.2346554555349 6.2486646768756 9.95664139348708 8.71832937563092 7.98875532004044 2.46910626976704 8.81032323727216 10.1630559377451 6.74527148688254 11.5626797832989 9.86085186782876 10.0589874174443 9.19285290362918 8.7702636170234 8.4854624126915 7.53503166479438 8.03267224532857 11.1257167235785 10.1710477787137 9.39982721736125 7.62423718789909 9.7398445995878 6.96746517564509 7.08033486578542 9.63039829572007 7.71581502729438 7.00056458073103 10.7636809258901 9.09512801604459 7.26473078412471 9.33688990181417 10.3966759804624 7.06388788914643 7.47478783306013 9.27972524373686 8.91944755276888 7.12011636898446 2.44664675783466 8.85200584455363 8.42849563537679 5.82752692840997 10.3555722046128 11.7875064463086 9.18827086988026 5.33372556684006 2.43930324070242 6.22078888300275 10.9767501320328
"Sample30" 9.01158423266804 7.64330232677077 6.3355296023134 9.82428866600346 8.35978355030055 13.1782379076137 6.77444121372968 7.54043502787652 3.95448201556157 12.0420716540242 9.76773082029548 7.52993964159744 8.87724490841406 11.0141104326337 2.06482604406533 11.9765750760576 9.82451384823239 10.9266468299928 11.4126295031212 8.96919659964949 8.22793661856403 1.11551331700071 11.9650073228855 7.68957898045726 4.96072667161607 10.7101910670863 8.60196723821702 12.3785467657957 8.42429489711448 10.3163087217434 9.36345270408732 9.61409485501556 7.88750921462851 10.8669584534237 10.6707940674789 9.5901953735861 7.18611879334698 8.62846175892528 8.09540926789865 9.47462218683872 9.903792761341 7.83606953681793 4.22131796849551 10.0962806184635 9.06546449908204 7.16086842040077 9.59177830343982 10.9485201666836 8.1046087620806 9.07107541357941 9.57083687615871 8.10535168619464 7.43960594963429 4.42753346869075 7.12680527417955 8.19917837513866 9.79409796324729 10.2772419526007 10.1522962468836 8.2206174022008 7.7889909653063 5.91180238799099 11.0933233938262 9.90335306129707
"Sample31" 9.58042350025478 7.3162895386142 4.72535146790117 9.54902566736651 8.21936115309936 10.4659492629967 6.73654046482156 8.58098728168415 4.44872276474226 9.20478251763198 11.2651562701377 7.18034973401418 9.58693167446995 7.09817157528032 4.82937442229659 10.1482621346699 9.96610160591947 9.80412038490391 10.8527101160574 8.93525661404894 7.31912094733848 3.89862116436616 9.2013457402102 10.6005255846285 9.43293804548355 11.5524374224004 4.42075258875655 10.7168386769263 9.3726244293123 8.86812967904625 9.2512883169363 11.8502444806187 7.44449720293133 10.7555558978098 11.0713152819926 10.0937455231323 8.30668150252968 9.67345178901965 9.90144048538877 7.5839566533269 11.2575571304021 7.20101127757628 4.84792841783382 10.6793348853473 6.60520143349511 6.43368158018446 6.95461089202702 10.8082210914883 7.39020782361974 8.10412304084701 9.88199295052954 7.49741201640877 8.25621589294963 1.00561226605963 6.775493949792 8.43610270321864 8.14677579271908 9.97601185269991 10.6157854213818 7.63687930432962 6.95051216199949 4.5031260275727 7.48681919685979 9.0099855364392
"Sample32" 10.0717576678489 7.53088451612524 5.46583173285747 10.147647999937 7.88092555729801 10.0505859315734 6.7247489218097 9.04347732518198 6.99282748437984 9.68912958373779 9.74268801026643 7.39572978808857 9.83505081206686 10.4274661674969 3.41335439384682 12.2028487711192 10.6221050265371 11.5211645709337 11.0442292133652 8.74656847812942 8.12011915741266 1.77474631552157 10.7958897999713 10.5615413329623 8.70045175431927 11.0942058937505 6.6570552725743 11.6681209741786 9.50897764512335 9.75675861192581 8.77377352339622 13.3229331749294 8.27004403377481 10.2494337097647 11.103985914692 10.4703571945052 9.22640747548838 10.313846107054 7.62336416253064 9.1171493446907 10.7766711745286 6.83965160495304 5.84800829665667 9.105105411867 8.52374891765994 7.03050023580664 7.96272076721147 10.9882319411987 7.60739686544029 9.01200360809481 10.0435225212317 7.82650866286292 9.15219512904125 1.90763060665413 6.11097864544952 8.72592663567995 7.69469443054595 10.017165641399 10.400588635622 8.19693268600517 6.56684532979211 5.22066652489846 7.94897746219563 8.5549790868125
"Sample33" 9.33139392183152 7.83707969448853 6.50113601945733 10.1157106735021 7.69405365916474 11.4621837532057 8.59810100199512 8.85428675123025 5.77588625709193 10.1263271559784 9.72703749261983 8.72088775491582 9.0242607632464 10.2436369017408 4.021543114394 11.9158204151894 9.31130192702399 11.4283085257568 10.7645673696197 8.25875327637237 8.55982672372799 3.21299410605313 11.2014971762187 10.0638265043786 9.01431273124549 10.7924043061442 7.57691752238761 12.0394853139493 8.85812946843474 9.97623064996699 9.62794793125171 12.9139072455031 8.4610845227851 11.3061043953908 11.594535673473 9.37849947395958 8.23525662377793 9.26277774299974 7.45295181336602 9.26917702279718 9.89681442506344 8.12867369077906 4.34726985674772 10.4446075240965 9.38091738859083 7.20856962464513 8.64472457659758 10.820377404503 7.82197229357217 7.8243800663641 8.72565164144442 7.76820570966763 8.65011996560861 4.44611074534457 6.6084679961461 8.77130817187743 8.46775995052393 10.1551105621606 9.87775206048196 8.13447524328169 7.98527380513294 2.78659379959116 7.8161877177863 9.98643274973742
"Sample34" 8.92570554250256 7.17374513918129 5.42239335392788 9.77023560204023 8.15454251048381 11.2501289493553 6.80769133705487 10.360066359506 4.29539550984944 6.70171465904087 12.0058512649459 6.1760630074736 9.67889005968588 7.191125391739 2.75120751910916 9.90603503182541 9.4794911663426 11.2204186935642 11.0036958319462 7.91814880385554 6.79749159706376 0.731847317972229 8.86353121633132 10.716021090958 10.1423943442201 12.2974397575545 5.75254946246771 11.3579834922601 8.72876864872 8.49268268722836 9.50511273155747 12.0025749853344 7.27376914208077 10.6464987553442 10.9962826036468 10.6686788200037 8.58013846033992 10.1622057712795 8.11723702991443 8.11279768158533 12.5509159094798 6.97636271292212 2.92990440447693 12.283717987453 8.65524303341443 6.17843130691716 8.04424447522141 10.854414733708 8.20466539102435 8.15586100405331 10.3030691122202 7.34670749175384 8.85124027462609 2.26901890039022 4.78118114788198 8.65217993580012 7.91908610990089 11.0499244512631 10.8985318393039 7.43711050226591 4.57137777854271 4.90453472273414 7.69147977349797 9.52539670845053
"Sample35" 9.58604447673705 8.09151530992682 5.3319469142208 10.274743629531 8.29946197367205 11.4037484300327 7.49152977903868 6.45561059280297 5.36564081035138 8.13129109239344 8.81444982449397 7.87377584156222 9.26900682460247 8.91148390231502 2.65510201609685 11.1735679376698 10.615349856117 11.4135665951829 10.5543043966921 9.23914061904413 7.35534882387054 1.59734841070505 10.9604816125297 11.4918210623739 9.48921864136254 10.5855076308899 7.39565214111698 10.905224485779 8.51178830631123 9.75738859541784 9.09031088888488 13.5518969752223 8.02693926421512 10.0506287022056 10.4442814288782 10.5389085349021 8.49899971254123 9.278531268443 7.32956636300445 8.9870510448169 10.2224259121889 7.95951869022036 5.26646822284633 10.0993791419057 8.76636156198179 7.65937462023641 7.39686928373162 10.1698005241178 7.48479200650126 7.90349890946408 9.26293570992426 7.39896053681374 7.59082715331632 7.74354343232299 6.61463412774622 8.64745397880298 7.90640520023928 9.71606435689486 10.6647377352902 8.31355374524375 7.40425994002276 5.13850294911792 8.14698835228829 9.76117602115917
"Sample36" 8.99527697528763 7.44338561307524 6.03383192821079 9.43654032905548 7.59280307581698 11.5751583482866 7.20221317643471 9.67532015109601 5.84506291179226 10.3690668384603 10.9673920016122 8.93987477632716 8.5752583748787 9.65881709756933 3.05821435518053 11.7071558216735 10.0576841840635 12.6938002797429 10.3030079118424 8.40092416618435 8.25108672869215 3.82958784023036 10.5569635793737 9.97727994407293 11.1363030080354 10.8820355561313 5.69618085795525 11.1410857990866 8.56991244993682 9.66387444042422 8.94099091591595 12.3342986653464 7.80716616501229 13.8944591844794 10.4760437228247 8.676013789958 8.08029261430376 8.9259187982472 6.91150632224897 8.79034094083061 10.6538386431504 6.9361507310529 5.53725808986808 10.3188545752261 9.10410720008779 7.61387028192693 7.54386740489829 10.359489143274 6.68043717397583 8.01278567205121 10.2980554463507 8.04517935479184 7.81367700351224 2.77839693947141 6.69680402426914 7.86121863010321 8.47047256387827 10.2927462242136 10.7451378097868 8.23997022764351 6.62090101691501 5.50160580938816 7.5429094740321 7.92472681210422
"Sample37" 9.70682128922578 7.54127319928307 7.24040605656964 10.0936876141568 7.61943926570785 11.9191816617455 7.7128813641964 7.6901907856561 4.03740248637088 6.82455901426122 10.4228640829537 7.50608107234303 8.76988403089924 8.38963299671455 2.41143266440999 8.53952481594495 10.1504734967579 11.9999611205125 10.7687596292434 9.57963206762943 8.41579738817509 3.15231418842711 12.6466696418006 3.11989598677091 7.76387539707262 10.8689566268649 7.93778539266667 11.8274332402236 9.43922879356161 10.0896721609015 9.60094041581362 3.86182858245321 8.39284241863143 12.7820581752982 10.8242564732071 8.37627290753727 7.21465311897884 8.65706429673877 8.33856300580693 9.48903972393966 9.58493718537305 6.79203670133395 6.30930875934859 8.53475713211462 8.00860196841774 7.19229796816263 9.38658270325747 10.4351363595938 7.56247381286273 8.36321632385881 9.38578810010663 8.03815335629502 6.94494446384636 3.189977545144 7.63944788954166 8.02932057843905 9.074903713726 9.48388891627921 9.41326548481399 8.63834520356471 7.3873369290498 6.01865323992651 6.94022664868914 9.76929733266199
"Sample38" 8.99366267526423 8.19148685555024 6.52872524050022 9.39561909737806 8.45160414646329 9.98457504668099 6.76557870004365 7.21289314875073 5.23035221464687 6.92535091163617 9.13069925366071 5.77667134026801 9.65833459869357 6.70227227754398 2.80414741846643 12.2670184917672 10.5931994295451 11.7254492928377 10.7202301583207 7.6037477332188 8.52851157343484 1.90991378659735 8.59881231561431 8.50861224902458 7.43781833489698 10.8495168178624 7.67474429203933 11.8014347047282 9.52245404198972 8.95467695074184 8.65700101824497 10.1144378475145 8.00701364789717 11.071011862174 10.2405898419049 9.54811620426402 8.4116107485212 8.33039042599595 6.37082365765092 9.30486958769 11.5013073549301 8.24294973046567 3.267901628656 12.0859678554994 11.3230114045428 6.82810309508739 9.14438408185576 10.0818791348614 6.40616858324576 7.59917108701264 11.3512913233891 8.57850344506824 7.85919057940023 2.73238305482364 6.48752815299135 8.83665704475827 5.74124662592239 9.53616570189777 9.79463077930818 8.16774629017449 8.69495042612183 4.94626450197101 9.56638285582497 9.83371876006387
"Sample39" 10.9081302959318 7.88570877641302 5.41205576295406 10.0442240020875 7.5770578892705 10.8659234072989 7.34005823377323 9.22728581999199 6.14380709054328 7.90155870435349 11.7834909924568 6.15928344203427 8.90543006140888 9.0284777181445 5.51835794270872 11.9277420650148 8.83721280434026 12.5027244464356 9.56849555098756 8.48091372622305 9.12651990404732 1.383705306065 10.5711296382018 9.37199655336889 11.0648715185165 11.3380772670756 5.63460040024903 9.66423239797742 9.73198124948846 9.79542314283459 8.49298475350401 8.3107203416553 8.03789063696145 12.613127845923 10.5969471210674 8.67705299145341 8.24242744935661 9.60786906413353 9.27786306609852 8.34837658267275 10.8261086727728 8.44353421476041 5.41027622912728 12.0725680051076 10.3177164782993 8.01330971524748 6.95418735348495 10.5241529005667 7.83598473453049 9.46316841897662 9.43976158848276 7.77200388880822 8.3140296863736 2.16994861832858 7.58733412722337 8.3646515609688 10.2186324146711 10.8121262374476 11.684004625937 8.6235945783747 6.36901776838648 4.64337194547302 7.80212988700451 9.76081782438355
"Sample40" 8.72282635482756 7.95377021913532 6.31333505636909 9.6321894867896 8.23525900979953 11.7788683988054 7.32076985344667 7.49795182047308 4.85540035555653 11.4025348715572 11.6557220434867 9.12486073016083 9.16285820772664 8.03934763768392 2.95096258894513 11.7636907427242 10.0711023465063 9.9738756502809 10.6485244794955 8.1919023002427 7.86112777627698 1.86018201233582 12.5905144443869 8.5104386715216 9.47120217890806 11.6917816158274 7.52369258569206 11.3711345462841 9.94202146052319 9.88322371972927 9.4235589987282 12.8723368514235 7.61268020018578 11.1826447733256 10.227463835449 9.3774548099567 8.39768277746791 9.11313480822302 9.31693666396684 8.77402251292361 11.03959995767 8.38047121304512 4.15168579313365 11.4408625736334 10.0134871584583 6.37131503371148 8.035461629802 9.97049687769622 7.57116041403667 8.38773406133029 9.15042717846414 8.21055638826943 7.10465063019732 2.66072772162028 6.96039311825412 8.65222096764153 8.79287038622251 10.5907404937964 9.31038204694041 8.08146244116829 8.00311629928151 5.50845350174071 8.05963261097555 8.46287647846262
"Sample41" 9.82760520736568 7.81826437952134 6.28132230021051 9.98628892505218 8.00189998910477 11.657064486606 7.86725373174503 8.34838077119807 3.28403103237778 11.0629414845582 11.5814714419658 7.40538170816995 8.80554435259004 10.4238780687679 2.80428332153552 11.7454710935442 9.99464670240556 8.45660202772428 10.4478893213997 8.72629599365468 8.49287627407246 1.23742655080449 11.6145484209726 8.58263072109125 10.3239975385452 11.4255088680084 7.41043036043662 10.7049219721531 9.23223852703581 9.42706532645258 9.45907076101229 13.6074198121171 7.63666647923035 11.832494683636 10.2270139831773 9.19352323154925 8.09472301546624 9.33629291720482 7.48769891477784 9.14843801714334 10.0308873167642 8.03219391763637 2.78682881616337 9.96436270351516 8.70857631438024 7.58549180691861 8.12369404516991 11.1858574923341 7.43084056763622 8.58276247631468 9.16511072771815 7.96839475984886 8.00334219965754 3.67766965760159 7.57300609700206 8.48023628684378 9.70393735259182 10.4221650276536 10.665399622545 8.70655726864743 8.28183243267583 3.81437110476207 9.101608410389 9.96740615442009
